level,sentence
3,아무래도 그녀가 우리를 만나러 안 올 것 같아요
3,아무래도 그가 벌써 떠났을 것 같아요
3,우리가 일어났을 때 아무러한 소리도 안 냈어요
3,일을 할 때 아무러한 문제가 안 생기게 조심하게 하세요
3,남자가 자기 엄마가 죽은 것을 봤을 때 아무러한 느낌이 없었어요
3,우리가 일어났을 때 아무런 소리도 안 냈어요
3,일을 할 때 아무런 문제가 안 생기게 조심하게 하세요
3,남자가 자기 엄마가 죽은 것을 봤을 때 아무런 느낌이 없었어요
3,늦게 해도 일이 아무러해도 문제가 없을 거예요
3,늦게 해도 일이 아무래도 문제가 없을 것 같아요
3,일을 아무렇게나 하지 마!
3,4시까지 다 하려고 학생이 숙제를 아무렇게나 하고 선생님께 드렸어요
3,4시까지 다 하려고 학생이 숙제를 아무러하게나 하고 선생님께 드렸어요
3,집에 들어가서 들고 있었던 물건을 바닥에 아무렇게나 놓았어요
3,집에 들어가서 들고 있었던 물건을 바닥에 아무러하게나 놓았어요
3,나이가 먹으면 정원을 가꾸는 것은 좋은 운동이에요
3,우리는 옛날에 우리 집에서 채소를 가꿨어요
3,여자들이 파티에 가기 전에 예쁘게 가꿨어요
3,일주일 후에 데이트를 할 거라서 지금부터 외모를 가꿔야 돼요
3,할아버지가 연세가 많아서 걷기가 힘들어요
3,할아버지가 연세가 드셔서 걷기가 힘들어요
3,연세가 어떻게 되세요?
3,저는 어제 선생님의 할아버지를 뵈었어요
3,나는 어제 너의 할아버지를 뵈었어
3,내일 뵙겠습니다
3,나중에 뵙겠습니다
3,그 여자의 옷차림이 아주 예뻐요
3,그는 잠옷 차림으로 밖에 나갔어요
3,저는 매일 교복 차림으로 학교에 갔어요
3,면접을 보러 정장 차림으로 들어오는 사람이 많아요
3,운동복 차림으로 교회에 들어가서는 안 됩니다
3,그녀는 자기 남자 친구에게 그녀의 집에서 나가라고 했어요. 즉 그들은 헤어졌어요.
3,"날씨가 매우 추웠을 때, 즉 지난 겨울에 나무가 다 죽어버렸어요"
3,엄마가 전화를 갑자기 끊었어요. 즉 저랑 통화하기 싫어하는 것 같아요
3,병에 끝까지 물을 채워 주세요
3,그들은 집을 이상한 가구로 채웠어요
3,교실이 학생들로 완전히 찼어요
3,식당이 손님들로 완전히 찼어요
3,교실이 학생들로 완전히 차 있어요
3,식당이 손님들로 완전히 차 있어요
3,교실은 학생들로 가득 찼어요
3,식당은 손님들로 가득 찼어요
3,자신감에 찬 표정으로 새로운 직장에 들어갔어요
3,시험결과를 보고 저는 기쁨으로 가득 찼어요
3,손님이 불행에 찬 눈으로 주인을 봤어요
3,제가 준 것이 괜찮은지 모르겠어요
3,이 빛이 충분히 밝은지 모르겠어요
3,그 사람을 왜 데려오는지 물어봤어요
3,비상출입구가 어디 있는지 찾았어요
3,저는 그런 사람을 믿지 않아요
3,저는 그런 것을 좋아하지 않아요
3,왜 그런지 몰라요
3,그녀는 왠지 한국어를 배우고 싶었어요
3,나는 왠지 오늘 학교에 가기 싫어
3,오늘이 일요일이지만 버스가 승객들로 왠지 가득 찼어요
3,설마 밥을 다 먹었어요?
3,밥을 다 먹었어요?
3,설마 밥을 다 먹었어요?
3,설마 밥을 아직 안 먹었어요?
3,설마 아직도 아파요?
3,설마 그곳에 혼자 가요?
3,설마 학생이 그렇게 답장을 했어요?
3,설마 우리가 내일 학교에 가야 돼요?
3,설마 그들이 아버지와 어머니가 모르게 결혼을 할 거야?
3,왜 이렇게 물을 안 줘?
3,돈을 내야 될 것 같아요
3,고기를 소스에 찍어야 돼요
3,저는 사진을 찍었어요
3,저는 계약서에 도장을 찍었어요
3,문장이 끝날 때마다 점을 찍어야 돼요
3,카드를 거기에 찍어야 돼요
3,아무도 안 죽은 것은 다행한 일이에요
3,제가 유럽을 여행했을 때 다행히 문제가 생기지 않았어요
3,제가 와서 다행이에요
3,비가 안 와서 다행이에요
3,물이 별로 안 뜨거워서 다행이에요
3,별로 안 비싸서 다행이에요
3,사진을 많이 찍어서 다행이에요
3,아직 사람이 별로 없어서 다행이에요
3,돈을 안 줘서 다행이에요
3,저는 8월 15일에 도착할 거예요
3,저는 이 여권을 1월 2일에 받았어요
3,저는 5월달에 한국에 갈 거예요
3,저는 6월달에 시험을 볼 거예요
3,데리러 오다
3,데리러 가다
3,그 회사가 일본통화만 바라요
3,아버님이 항상 행복하시기 바랍니다
3,저는 그 일을 잘 하기를 바라요
3,숙제가 많지 않기를 바라요
3,많은 사람들이 오시기를 바랍니다
3,제가 야간을 안 하기를 바라요
3,정부가 그 정책을 수정하기를 바라요
3,실내에서 신발을 안 신기를 바라요
3,그 백조가 다시 헤엄치기를 바라요
3,지금 만날 여자가 예쁘기를 바라요
3,아빠가 곧 오기를 바라요
3,그가 나에게 돈을 많이 주기를 바라
3,지방을 많이 먹지 말고 단백질을 많이 먹기를 바랍니다
3,많은 사람들이 오시기를 바랍니다
3,많은 사람들이 오시기를 바랍니다
3,그 일을 해 주세요
3,그 종이를 저한테 건네 주세요
3,그 일을 하기 바랍니다
3,그 종이를 저한테 건네기를 바랍니다
3,그 일을 하기 바랍니다
3,그 일을 해 주시기 바랍니다
3,그 종이를 저한테 건네 주시기 바랍니다
3,지금은 서울 역. 서울역입니다. 공항철도나 KTX를 타시고 싶은 승객은 이 역에서 갈아타시기 바랍니다 
3,실내에서 운동을 하지 말아 주시기 바랍니다
3,이번 시험에 최선을 다해 주시기를 바랍니다
3,모든 학생들이 딱 12시에 도착해 주시기 바랍니다
3,새로운 정책을 설명할 때 모두 다 잘 들어 주시기 바랍니다
3,포스가 함께 하기를 바랍니다
3,비가 안 왔으면 좋겠어요
3,양이 많았으면 좋겠어요
3,내일 일이 없었으면 좋겠어요
3,그 말을 사전에 했으면 좋겠어요
3,나를 무조건 사랑했으면 좋겠어
3,삶을 한가롭게 살았으면 좋겠어
3,집에 가서 집이 청결했으면 좋겠어요
3,엄마가 저를 데리러 왔으면 좋겠어요
3,우리는 그 여자랑 같이 갔으면 좋겠어요
3,그것 때문에 나를 해고하지 않았으면 좋겠다
3,저를 의도적으로 피하려고 안 했으면 좋겠어요
3,내일 경기에서 우리 팀 모두가 최선을 다하면 좋겠어
3,우리가 곧 만났으면 해
3,우리가 곧 만났으면 바래요
3,비가 안 왔으면 좋겠어요
3,비가 안 오면 좋겠어요
3,비가 안 왔으면 좋겠어요
3,비가 안 오면 좋겠어요
3,적발 시
3,저는 밥을 먹으면서 공부했어요
3,저는 영화를 보면서 콜라를 마셨어요
3,학업을 진행하면서 직장도 다녀요
3,이 기계를 돌리면서 땅콩을 갈아요
3,도움이 필요하면 이 벨을 누르면서 말씀하세요
3,눈이 길에 계속 쌓이면서 길이 점점 미끄러워져요
3,우리가 거기에 가는 길을 몰라서 지도를 보면서 앞에 있는 차를 뒤따라가고 있어요
3,이 행사에서 지난 10년의 성공을 기념하면서 이 동영상을 보겠습니다
3,저의 여자친구는 운동하면서 운동하고 있는 다른 남자들을 항상 쳐다봐요
3,다음 주에 부산에 가서 좋은 추억을 쌓으면서 재미있는 시간을 보내자
3,음악을 들으면서 다음 주 일정을 세웠어요
3,이 음식은 매우면서 짜요
3,오늘 날씨가 흐리면서 쌀쌀해요
3,그 기념비가 아름다우면서 흥미로워요
3,그 사람은 저의 부장이면서 친구예요
3,그 사람은 의사이면서 교수입니다
3,요즘 핸드폰은 전화기이면서 컴퓨터예요
3,저는 하키를 하면서 자랐어요
3,저는 아빠랑 같이 하키를 하면서 자랐어요
3,저는 그런 음악을 들으면서 자랐어요
3,저는 줄에 서서 순서를 기다렸어요
3,그 여자가 식당을 열고 싶다고 하면서 요리를 못해요
3,저의 와이프가 외국 브랜드를 좋아하면서 한국에서 만들어진 제품만 사요
3,그 사람이 한국에서 살면서 한국어를 할 수 없어요
3,그가 저에게 기념품을 사 준다고 하면서 아무 것도 안 샀어요
3,그 사안이 급하다고 하면서 그냥 앉아 있어요
3,이 기계를 돌리면서 땅콩을 갈아요
3,한국이 사계절이 있으며 겨울이 너무 추워요
3,이 제품은 가장 빠른 컴퓨터이며 한국에서 만들어졌어요
3,저쪽으로 가면 앞문이 나오며 이쪽으로 가면 뒷문이 나와요
3,주식이 더 많이 떨어질 수 있으며 이는 한국경제에 안 좋은 영향을 미칠 거예요
3,이 제품은 한국에서 매우 유명하며 이 제품을 사러 관광객들이 한국을 방문해요
3,우리 회사가 상반기에는 그 제품의 개발을 진행하며 하반기에는 판매를 시작할 거예요
3,무단횡단이 불법이며 적발 시 벌금을 내야 돼요
3,그 사람이 한국에서 살면서 한국어를 할 수 없어요
3,그 사람이 한국에서 살며 한국어를 할 수 없어요
3,(내가) 밥을 먹을까?
3,(내가) 이렇게 할까?
3,(내가) 뭐 먹을까?
3,(내가) 언제 갈까?
3,친구를 만날까?
3,공연을 보러 갈까?
3,어디 갈까?
3,책자를 그냥 두고 갈까?
3,지금 퇴근할까?
3,바퀴를 어떻게 갈까?
3,(내가) 밥을 먹을까?
3,(내가) 뭐 먹을까?
3,(우리가) 밥을 먹을까?
3,(우리가) 뭐 먹을까?
3,(우리가) 밥을 먹을까?
3,(우리가) 뭐 먹을까?
3,밥을 먹을래?
3,뭐 먹을래요?
3,지금 갈까요?
3,영화를 볼까요?
3,지금 주문할까?
3,버스를 탈까요?
3,부서진 집을 같이 지을까요?
3,어디 갈까요?
3,전화번호를 주고받을까요?
3,그 사람을 고용할까요?
3,한 모금 더 마실까요?
3,너무 번거로워서 지금 그만할까요?
3,기회를 사람들에게 선착순으로 줄까요?
3,집에 늦게 갈래요?
3,밥을 줄까?
3,밥을 줄까?
3,밥을 줄까?
3,문을 열어 줄까?
3,불을 켜 드릴까요?
3,내 상황을 자세히 설명해 줄까?
3,공고를 붙여 줄까?
3,흘러나오는 물을 막아 줄까?
3,책을 읽어 줄까요?
3,문을 열어 줄까?
3,문을 열어 줄게
3,문을 열 거야
3,지금 밥을 먹을게요
3,에어컨을 틀게
3,먼저 갈게요
3,밥을 줄게요
3,지금 주문할게요
3,교원 모두에게 메시지를 보낼게요
3,지금 빨리 퇴근하세요
3,"네, 그럴게요"
3,내일 비가 올까?
3,시험이 어려울까?
3,선생님도 갈까?
3,내일 비가 올까?
3,시험이 어려울까?
3,선생님도 갈까?
3,그 여자가 예쁠까?
3,이 셔츠가 비쌀까?
3,결재를 받을까요?
3,그 사람이 연기를 잘 할까요?
3,그 사람이 정체를 드러낼까요?
3,술을 마시면 기운이 날까?
3,살인범이 그 장소에 돌아올까요?
3,그 꿈이 이루어질 수 있을까요?
3,그 여자가 예쁘다고 생각해요?
3,그 여자가 예쁠까?
3,그 사람이 누구일까?
3,이게 무엇일까?
3,아빠가 언제 올까?
3,아빠가 어디 가고 있을까?
3,그 친구가 늦게 왔을까요?
3,아빠가 돈을 냈을까요?
3,그 학생이 숙제를 벌써 다 했을까요?
3,그 학생은 시험을 잘 볼 수 있을까요?
3,내가 할 수 있을까?
3,내가 해도 될까?
3,네가 할 수 있을까?
3,네가 해도 될까?
3,이 사진(이) 어때?
3,지금 가는 것이 어때요?
3,영화를 보는 것이 어때요?
3,지금 가는 게 어때요?
3,영화를 보는 게 어때요?
3,지금 가는 게 어떨까요?
3,영화를 보는 게 어떨까요?
3,다시 만나는 게 어떨까요?
3,다음 번에 삼겹살을 먹는 게 어떨까요?
3,내일 가는 게 어떨까요?
3,다시 만나는 게 어떨까요?
3,다시 만날까요?
3,그 영화를 볼까 해요
3,그 영화를 볼까 해요
3,그 영화를 볼까 해서 영화관에 갔어요
3,대학교에서 물리학을 공부할까 해요
3,그 선생님을 국제부장으로 지명할까 해요
3,내일 서울 동부에 갈까 해요
3,양파가 아주 싸서 수십 개를 살까 해요
3,또 이런 재해를 피할 수 있는 대책을 세울까 해요
3,중복된 정보를 지울까 해요
3,새로 만들어진 분수를 보러 나갈까 해요
3,경찰관들에게 제가 범죄자가 누구인지 안다고 할까 해요
3,이 동영상을 학생들에게 보여줄까 해요
3,학생들에게 암을 어떻게 방지하는지에 대한 동영상을 보여줄까 해요
3,대구 서부에 1박 2일로 여행할까 해요
3,이 제품에 상표를 등록할까 해요
3,1년에 재해방지훈련을 하는 횟수를 두 번에서 네 번으로 늘릴까 해요
3,단풍을 보러 밖에 나갈까 해서 기상예보를 확인할 거예요
3,우리가 부산에 도착하는 당일에 바다에서 수영할까 해서 아침 일찍 출발해야 돼요
3,그 여자와 함께 밥을 먹을까 해서 점심을 안 먹었어요
3,영화를 볼까 했어요
3,영화를 볼까 했어요
3,친구를 만날까 했어요
3,딸의 이름을 민지로 개명할까 했어요
3,시험 당일에 술을 마시러 갈까 했어요
3,오래 전
3,걱정하지 마!
3,시험을 잘 못 볼까 봐 걱정돼요
3,비가 올까 봐 걱정돼요
3,그녀가 나를 좋아하지 않을까 봐 걱정돼
3,논문을 여름까지 끝낼 수 없을까 봐 걱정돼요
3,시험을 잘 못 봤을까 봐 걱정돼요
3,비가 왔을까 봐 걱정돼요
3,시험을 잘 못 봤을까 봐 걱정되었어요
3,비가 왔을까 봐 걱정되었어요
3,그녀가 나를 좋아하지 않을까 봐 걱정되었어
3,시험을 잘 못 볼까 봐
3,비가 올까 봐
3,그녀가 나를 좋아하지 않을까 봐
3,논문을 여름까지 끝낼 수 없을까 봐
3,그 영화를 볼까 봐
3,시험을 잘 못 볼까 봐
3,그 영화를 볼까 봐
3,시험을 잘 못 볼까 봐
3,예산이 없을까 봐 걱정돼요
3,다과가 부족할까 봐 걱정돼요
3,작업을 완료할 수 없을까 봐 걱정돼요
3,그 소리가 학생들을 방해할까 봐 걱정돼요
3,경찰관이 저에게 총을 쏠까 봐 걱정됐어요
3,집주인이 부서진 거울을 찾아낼까 봐 걱정돼요
3,비가 올까 봐 우산을 가져왔어요
